FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;DESECH_TN_PERSONA;PERIODO
9/01/2023;7714;22006;SIERRA;ANCASH;YUNGAY;RANRAHIRCA;2898;1076;1821;165.02;0.06;2018
9/01/2023;7715;22007;SIERRA;ANCASH;YUNGAY;SHUPLUY;1918;207;1711;29.46;0.02;2018
9/01/2023;7716;22008;SIERRA;ANCASH;YUNGAY;YANAMA;5461;453;5007;69.52;0.01;2018
9/01/2023;7717;30101;SIERRA;APURIMAC;ABANCAY;ABANCAY;73049;66502;6547;15777.53;0.22;2018
9/01/2023;7718;30102;SIERRA;APURIMAC;ABANCAY;CHACOCHE;1404;1079;325;165.47;0.12;2018
9/01/2023;7719;30103;SIERRA;APURIMAC;ABANCAY;CIRCA;1889;367;1522;56.29;0.03;2018
9/01/2023;7720;30104;SIERRA;APURIMAC;ABANCAY;CURAHUASI;16979;7448;9531;1141.79;0.07;2018
9/01/2023;7721;30105;SIERRA;APURIMAC;ABANCAY;HUANIPACA;2929;621;2308;95.19;0.03;2018
9/01/2023;7722;30106;SIERRA;APURIMAC;ABANCAY;LAMBRAMA;3000;1126;1874;172.62;0.06;2018
9/01/2023;7723;30107;SIERRA;APURIMAC;ABANCAY;PICHIRHUA;2804;500;2304;76.64;0.03;2018
9/01/2023;7724;30108;SIERRA;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;2585;749;1836;114.78;0.04;2018
9/01/2023;7725;30109;SIERRA;APURIMAC;ABANCAY;TAMBURCO;11590;9682;1908;1873.02;0.16;2018
9/01/2023;7726;30201;SIERRA;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS  ;44239;36053;8186;8106.08;0.18;2018
9/01/2023;7727;30202;SIERRA;APURIMAC;ANDAHUAYLAS;ANDARAPA;5646;1392;4254;213.35;0.04;2018
9/01/2023;7728;30203;SIERRA;APURIMAC;ANDAHUAYLAS;CHIARA;1218;752;466;115.29;0.09;2018
9/01/2023;7729;30204;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAMA;5270;2952;2318;560.29;0.11;2018
9/01/2023;7730;30205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;3893;444;3449;68.04;0.02;2018
9/01/2023;7731;30206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;772;489;283;74.92;0.10;2018
9/01/2023;7732;30207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;6262;1505;4756;302.18;0.05;2018
9/01/2023;7733;30208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;3477;468;3008;71.82;0.02;2018
9/01/2023;7734;30209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;8503;1091;7411;167.31;0.02;2018
9/01/2023;7735;30210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2284;662;1622;101.48;0.04;2018
9/01/2023;7736;30211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;898;649;249;99.51;0.11;2018
9/01/2023;7737;30212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3009;1479;1529;226.78;0.08;2018
9/01/2023;7738;30213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;21897;12806;9091;2570.71;0.12;2018
9/01/2023;7739;30214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;1665;651;1015;99.78;0.06;2018
9/01/2023;7740;30215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;8635;4471;4165;603.78;0.07;2018
9/01/2023;7741;30216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;19373;11839;7534;1728.45;0.09;2018
9/01/2023;7742;30217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;1932;529;1403;81.13;0.04;2018
9/01/2023;7743;30218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;3760;1168;2592;178.99;0.05;2018
9/01/2023;7744;30219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;1815;1157;658;360.99;0.20;2018
9/01/2023;7745;30220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSÉ MARÍA ARGUEDAS  ;4309;3023;1286;518.63;0.12;2018
9/01/2023;7746;30301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;2878;2126;752;225.03;0.08;2018
9/01/2023;7747;30302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;579;462;117;70.81;0.12;2018
9/01/2023;7748;30303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;1944;1307;638;200.32;0.10;2018
9/01/2023;7749;30304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;1756;1570;185;171.96;0.10;2018
9/01/2023;7750;30305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;2371;1718;654;263.30;0.11;2018
9/01/2023;7751;30306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1083;993;90;152.19;0.14;2018
9/01/2023;7752;30307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1126;921;205;141.21;0.13;2018
9/01/2023;7753;30401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5087;4401;685;668.31;0.13;2018
9/01/2023;7754;30402;SIERRA;APURIMAC;AYMARAES;CAPAYA;606;238;368;36.53;0.06;2018
9/01/2023;7755;30403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;955;908;47;139.14;0.15;2018
9/01/2023;7756;30404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;1933;1000;933;270.13;0.14;2018
9/01/2023;7757;30405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;718;494;224;75.67;0.11;2018
9/01/2023;7758;30406;SIERRA;APURIMAC;AYMARAES;COTARUSE;2629;842;1787;129.14;0.05;2018
9/01/2023;7759;30407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;467;162;306;24.78;0.05;2018
9/01/2023;7760;30408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;753;226;527;34.66;0.05;2018
9/01/2023;7761;30409;SIERRA;APURIMAC;AYMARAES;LUCRE;1560;341;1220;52.26;0.03;2018
9/01/2023;7762;30410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1049;566;483;86.73;0.08;2018
9/01/2023;7763;30411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;782;641;141;98.29;0.13;2018
9/01/2023;7764;30412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1133;544;589;83.37;0.07;2018
9/01/2023;7765;30413;SIERRA;APURIMAC;AYMARAES;SORAYA;736;172;564;26.39;0.04;2018
9/01/2023;7766;30414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;1916;221;1695;33.82;0.02;2018
9/01/2023;7767;30415;SIERRA;APURIMAC;AYMARAES;TINTAY;2331;755;1576;115.79;0.05;2018
9/01/2023;7768;30416;SIERRA;APURIMAC;AYMARAES;TORAYA;1306;436;870;66.90;0.05;2018
9/01/2023;7769;30417;SIERRA;APURIMAC;AYMARAES;YANACA;1004;585;419;89.69;0.09;2018
9/01/2023;7770;30501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;10725;4578;6147;785.30;0.07;2018
9/01/2023;7771;30502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4068;1680;2387;257.60;0.06;2018
9/01/2023;7772;30503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;6860;1007;5853;154.34;0.02;2018
9/01/2023;7773;30504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;9821;5269;4552;807.67;0.08;2018
9/01/2023;7774;30505;SIERRA;APURIMAC;COTABAMBAS;MARA;6133;1183;4951;181.29;0.03;2018
9/01/2023;7775;30506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;16004;6777;9227;1038.96;0.06;2018
9/01/2023;7776;30601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;5473;3243;2230;493.59;0.09;2018
9/01/2023;7777;30602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;10643;8095;2548;1241.00;0.12;2018
9/01/2023;7778;30603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;1771;474;1297;72.71;0.04;2018
9/01/2023;7779;30604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;6822;2579;4243;395.35;0.06;2018
9/01/2023;7780;30605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;7084;1766;5318;270.77;0.04;2018
9/01/2023;7781;30606;SIERRA;APURIMAC;CHINCHEROS;ONGOY     ;2391;311;2080;47.74;0.02;2018
9/01/2023;7782;30607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;2776;1061;1715;162.70;0.06;2018
9/01/2023;7783;30608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;4185;995;3190;152.54;0.04;2018
9/01/2023;7784;30609;SIERRA;APURIMAC;CHINCHEROS;ROCCHACC   ;2788;899;1889;137.80;0.05;2018
9/01/2023;7785;30610;SIERRA;APURIMAC;CHINCHEROS;EL PORVENIR   ;1794;1234;560;189.21;0.11;2018
9/01/2023;7786;30611;SIERRA;APURIMAC;CHINCHEROS;LOS CHANKAS  ;1035;275;760;42.12;0.04;2018
9/01/2023;7787;30701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5253;3155;2098;287.89;0.05;2018
9/01/2023;7788;30702;SIERRA;APURIMAC;GRAU;CURPAHUASI;1999;420;1579;64.40;0.03;2018
9/01/2023;7789;30703;SIERRA;APURIMAC;GRAU;GAMARRA;2816;293;2523;44.92;0.02;2018
9/01/2023;7790;30704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1391;358;1033;54.94;0.04;2018
9/01/2023;7791;30705;SIERRA;APURIMAC;GRAU;MAMARA;893;547;346;83.88;0.09;2018
9/01/2023;7792;30706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;939;423;516;64.79;0.07;2018
9/01/2023;7793;30707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;815;412;403;63.16;0.08;2018
9/01/2023;7794;30708;SIERRA;APURIMAC;GRAU;PROGRESO;3136;1173;1963;179.86;0.06;2018
9/01/2023;7795;30709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;279;238;41;36.51;0.13;2018
9/01/2023;7796;30710;SIERRA;APURIMAC;GRAU;SANTA ROSA;577;249;328;38.17;0.07;2018
9/01/2023;7797;30711;SIERRA;APURIMAC;GRAU;TURPAY;652;592;59;90.80;0.14;2018
9/01/2023;7798;30712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1301;1257;43;192.71;0.15;2018
9/01/2023;7799;30713;SIERRA;APURIMAC;GRAU;VIRUNDO;675;621;54;95.22;0.14;2018
9/01/2023;7800;30714;SIERRA;APURIMAC;GRAU;CURASCO;1260;468;792;71.69;0.06;2018
9/01/2023;7801;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;57369;57369;0;9841.62;0.17;2018
9/01/2023;7802;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;89567;89567;0;14711.40;0.16;2018
9/01/2023;7803;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;102692;102676;16;21811.46;0.21;2018
9/01/2023;7804;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO ;219542;219272;270;40817.44;0.19;2018
9/01/2023;7805;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;15088;14423;665;1947.86;0.13;2018
9/01/2023;7806;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;3169;2405;764;368.72;0.12;2018
9/01/2023;7807;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;52991;52969;22;8120.13;0.15;2018
9/01/2023;7808;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;37314;32759;4555;6695.94;0.18;2018
9/01/2023;7809;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;65071;65071;0;9737.88;0.15;2018
9/01/2023;7810;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;64127;64127;0;10298.74;0.16;2018
9/01/2023;7811;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;5922;5189;732;795.54;0.13;2018
9/01/2023;7812;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;137280;137280;0;25053.67;0.18;2018
9/01/2023;7813;40113;SIERRA;AREQUIPA;AREQUIPA;POCSI;482;268;215;41.01;0.09;2018
9/01/2023;7814;40114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;889;377;512;57.78;0.06;2018
9/01/2023;7815;40115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;5800;5673;127;869.63;0.15;2018
9/01/2023;7816;40116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4592;4579;13;484.67;0.11;2018
9/01/2023;7817;40117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;26543;26543;0;5144.49;0.19;2018
9/01/2023;7818;40118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;648;470;178;78.84;0.12;2018
9/01/2023;7819;40119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;1435;598;836;91.71;0.06;2018
9/01/2023;7820;40120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;733;97;637;16.25;0.02;2018
9/01/2023;7821;40121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;7264;7034;230;1181.06;0.16;2018
9/01/2023;7822;40122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;80805;80292;512;15532.57;0.19;2018
9/01/2023;7823;40123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;17328;16831;497;2967.23;0.17;2018
9/01/2023;7824;40124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;15931;15048;882;2674.90;0.17;2018
9/01/2023;7825;40125;COSTA;AREQUIPA;AREQUIPA;VITOR  ;4379;2131;2248;357.82;0.08;2018
9/01/2023;7826;40126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;26847;26847;0;5487.43;0.20;2018
9/01/2023;7827;40127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1507;1468;39;224.99;0.15;2018
9/01/2023;7828;40128;SIERRA;AREQUIPA;AREQUIPA;YURA;39493;38922;572;4546.08;0.12;2018
9/01/2023;7829;40129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;84895;84895;0;14873.65;0.18;2018
9/01/2023;7830;40201;COSTA;AREQUIPA;CAMANA;CAMANA;13427;13424;3;2841.78;0.21;2018
9/01/2023;7831;40202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4765;4755;10;989.29;0.21;2018
9/01/2023;7832;40203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;8026;980;7046;164.53;0.02;2018
9/01/2023;7833;40204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6545;6074;471;1019.78;0.16;2018
9/01/2023;7834;40205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;7760;7631;129;1281.21;0.17;2018
9/01/2023;7835;40206;COSTA;AREQUIPA;CAMANA;OCOÑA;4251;3581;670;509.73;0.12;2018
9/01/2023;7836;40207;COSTA;AREQUIPA;CAMANA;QUILCA;1069;183;886;30.77;0.03;2018
9/01/2023;7837;40208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;16691;16234;456;3027.97;0.18;2018
9/01/2023;7838;40301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;4334;4170;164;697.06;0.16;2018
9/01/2023;7839;40302;COSTA;AREQUIPA;CARAVELI;ACARI;5212;3686;1526;618.92;0.12;2018
9/01/2023;7840;40303;COSTA;AREQUIPA;CARAVELI;ATICO;5929;5167;762;867.50;0.15;2018
9/01/2023;7841;40304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;522;117;405;19.57;0.04;2018
9/01/2023;7842;40305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;3230;2924;306;490.88;0.15;2018
9/01/2023;7843;40306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;663;182;481;27.94;0.04;2018
9/01/2023;7844;40307;COSTA;AREQUIPA;CARAVELI;CHALA;9935;9610;325;1613.51;0.16;2018
9/01/2023;7845;40308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;3794;2515;1279;422.34;0.11;2018
9/01/2023;7846;40309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3231;87;3145;13.29;0.00;2018
9/01/2023;7847;40310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1647;1510;137;231.55;0.14;2018
9/01/2023;7848;40311;COSTA;AREQUIPA;CARAVELI;LOMAS;1584;1504;80;252.53;0.16;2018
9/01/2023;7849;40312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1973;983;990;150.70;0.08;2018
9/01/2023;7850;40313;COSTA;AREQUIPA;CARAVELI;YAUCA;2063;1738;326;291.75;0.14;2018
9/01/2023;7851;40401;COSTA;AREQUIPA;CASTILLA;APLAO;9271;7323;1947;1229.61;0.13;2018
9/01/2023;7852;40402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1081;804;277;123.18;0.11;2018
9/01/2023;7853;40403;SIERRA;AREQUIPA;CASTILLA;AYO;252;203;49;31.17;0.12;2018
9/01/2023;7854;40404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1736;610;1126;93.52;0.05;2018
9/01/2023;7855;40405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1043;671;372;102.82;0.10;2018
9/01/2023;7856;40406;SIERRA;AREQUIPA;CASTILLA;CHOCO;737;297;440;45.51;0.06;2018
